"year","month","day","mode","route","peak","numerator","denominator"
2023,12,3,"Rail","Red","OFF_PEAK",63976.651166,67702.65793
2023,12,4,"Rail","Green-D","OFF_PEAK",1698.125401,2313.562712
2023,12,4,"Rail","Green-D","PEAK",1475.1150362,1844.624613
2023,12,4,"Rail","Red","OFF_PEAK",121850.469047,129835.5307
2023,12,4,"Rail","Red","PEAK",114250.843151,119054.2382
2023,12,5,"Rail","Green-D","OFF_PEAK",1713.7322436,2391.374024
2023,12,5,"Rail","Green-D","PEAK",1260.753006,1802.984786
2023,12,5,"Rail","Red","OFF_PEAK",126776.293735,131835.7715
2023,12,5,"Rail","Red","PEAK",115357.847323,118659.4882
2023,12,6,"Rail","Green-D","OFF_PEAK",14991.50973,20420.70375
2023,12,6,"Rail","Green-D","PEAK",10791.447951,14424.53911
2023,12,6,"Rail","Red","OFF_PEAK",124932.715535,130819.7138
2023,12,6,"Rail","Red","PEAK",111288.248578,117726.2301
2023,12,7,"Rail","Green-D","OFF_PEAK",13778.69411,19642.13496
2023,12,7,"Rail","Green-D","PEAK",10330.465776,14844.53857
2023,12,7,"Rail","Red","OFF_PEAK",124049.292087,131972.556
2023,12,7,"Rail","Red","PEAK",111635.872329,118310.1352
2023,12,8,"Rail","Green-D","OFF_PEAK",15764.92258,20743.77499
2023,12,8,"Rail","Green-D","PEAK",12339.304422,16237.42501
2023,12,8,"Rail","Red","OFF_PEAK",126499.934212,132010.8583
2023,12,8,"Rail","Red","PEAK",112119.895772,118669.4578
2023,12,9,"Rail","Green-D","OFF_PEAK",18062.505154,23116.84029
2023,12,9,"Rail","Red","OFF_PEAK",91095.728303,95107.2631
2023,12,10,"Rail","Green-D","OFF_PEAK",12557.302644,15577.19428
2023,12,10,"Rail","Red","OFF_PEAK",63531.209887,67550.52806
2023,12,11,"Rail","Green-D","OFF_PEAK",884.9280288,1359.897548
2023,12,11,"Rail","Green-D","PEAK",1225.366429,2041.779934
2023,12,11,"Rail","Red","OFF_PEAK",119925.13554,131211.0343
2023,12,11,"Rail","Red","PEAK",110246.164757,116254.1061
2023,12,12,"Rail","Green-D","OFF_PEAK",910.2044377,1694.604243
2023,12,12,"Rail","Green-D","PEAK",2127.210242,3277.853514
2023,12,12,"Rail","Red","OFF_PEAK",125360.400741,131927.553
2023,12,12,"Rail","Red","PEAK",113524.989568,116718.2891
2023,12,13,"Rail","Green-D","OFF_PEAK",804.0689442,1336.469168
2023,12,13,"Rail","Green-D","PEAK",1082.2069146,2040.065486
2023,12,13,"Rail","Red","OFF_PEAK",126070.901842,132533.4429
2023,12,13,"Rail","Red","PEAK",113262.354929,117033.4636
2023,12,14,"Rail","Green-D","OFF_PEAK",1493.431143,2573.387818
2023,12,14,"Rail","Green-D","PEAK",1600.822162,2830.310869
2023,12,14,"Rail","Red","OFF_PEAK",123207.681304,132024.8435
2023,12,14,"Rail","Red","PEAK",112427.902467,117989.7537
2023,12,15,"Rail","Green-D","OFF_PEAK",422.8103495,545.7428905
2023,12,15,"Rail","Green-D","PEAK",537.3390848,752.534395
2023,12,15,"Rail","Red","OFF_PEAK",120454.53073,130941.2464
2023,12,15,"Rail","Red","PEAK",104333.48538,116749.0242
2023,12,16,"Rail","Green-D","OFF_PEAK",832.1669276,1229.876814
2023,12,16,"Rail","Red","OFF_PEAK",91625.506108,95695.49578
2023,12,17,"Rail","Green-D","OFF_PEAK",452.884575,648.9968916
2023,12,17,"Rail","Red","OFF_PEAK",37686.242675,40906.36393
2023,12,18,"Rail","Green-D","OFF_PEAK",1236.3363097,1953.344871
2023,12,18,"Rail","Green-D","PEAK",588.2634797,827.1849217
2023,12,18,"Rail","Red","OFF_PEAK",112509.080424,119776.9977
2023,12,18,"Rail","Red","PEAK",87432.08818,100154.7613
2023,12,19,"Rail","Green-D","OFF_PEAK",1119.0684775,1783.22126
2023,12,19,"Rail","Green-D","PEAK",774.6510958,1011.005257
2023,12,19,"Rail","Red","OFF_PEAK",121352.783926,129892.0157
2023,12,19,"Rail","Red","PEAK",108937.458961,115287.675
2023,12,20,"Rail","Green-D","OFF_PEAK",1336.6502467,1947.460858
2023,12,20,"Rail","Green-D","PEAK",834.0668308,1202.010098
2023,12,20,"Rail","Red","OFF_PEAK",118689.977416,128428.7469
2023,12,20,"Rail","Red","PEAK",109610.068205,116443.5374
2023,12,21,"Rail","Green-D","OFF_PEAK",18826.622219,24251.18319
2023,12,21,"Rail","Green-D","PEAK",14319.361116,18455.89807
2023,12,21,"Rail","Red","OFF_PEAK",118807.41387,130215.3614
2023,12,21,"Rail","Red","PEAK",105146.53948,117561.2523
2023,12,22,"Rail","Green-D","OFF_PEAK",18889.766243,24364.92382
2023,12,22,"Rail","Green-D","PEAK",13838.898449,18436.23971
2023,12,22,"Rail","Red","OFF_PEAK",120799.379736,129905.2952
2023,12,22,"Rail","Red","PEAK",110283.447735,116668.5407
2023,12,23,"Rail","Green-D","OFF_PEAK",20633.931971,28449.1804
2023,12,23,"Rail","Red","OFF_PEAK",66401.22174,82277.37215
2023,12,24,"Rail","Green-D","OFF_PEAK",13725.69485,17310.43904
2023,12,24,"Rail","Red","OFF_PEAK",66636.471317,68691.65128
2023,12,25,"Rail","Green-D","OFF_PEAK",18232.63853,24494.31997
2023,12,25,"Rail","Green-D","PEAK",14550.894382,18815.22255
2023,12,25,"Rail","Red","OFF_PEAK",96131.14399,111705.5037
2023,12,25,"Rail","Red","PEAK",93578.16948,109530.5033
2023,12,26,"Rail","Green-D","OFF_PEAK",19521.910345,24419.90473
2023,12,26,"Rail","Green-D","PEAK",14928.500802,18083.34576
2023,12,26,"Rail","Red","OFF_PEAK",118282.49994,130125.9433
2023,12,26,"Rail","Red","PEAK",102638.60226,116275.6874
2023,12,27,"Rail","Green-D","OFF_PEAK",20194.774213,25030.92546
2023,12,27,"Rail","Green-D","PEAK",14199.926806,17971.53183
2023,12,27,"Rail","Red","OFF_PEAK",117388.4982,130674.8076
2023,12,27,"Rail","Red","PEAK",102316.17025,117410.1681
2023,12,28,"Rail","Green-D","OFF_PEAK",19354.054742,24147.86274
2023,12,28,"Rail","Green-D","PEAK",15271.381484,18301.703
2023,12,28,"Rail","Red","OFF_PEAK",117976.958596,124487.1083
2023,12,28,"Rail","Red","PEAK",98746.61193,112647.9714
2023,12,29,"Rail","Green-D","OFF_PEAK",20771.314158,25287.47152
2023,12,29,"Rail","Green-D","PEAK",15142.939182,18812.70612
2023,12,29,"Rail","Red","OFF_PEAK",123306.89256,131643.7074
2023,12,29,"Rail","Red","PEAK",109839.90477,116622.4779
2023,12,30,"Rail","Green-D","OFF_PEAK",23520.384155,28911.32375
2023,12,30,"Rail","Red","OFF_PEAK",90125.451382,95431.07462
2023,12,31,"Rail","Green-D","OFF_PEAK",14837.60123,18538.56685
2023,12,31,"Rail","Red","OFF_PEAK",61045.947713,66838.72639
